# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr  6 04:04:34 2026
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-609 b,Kepler-609,1,1,Transit,2016,Kepler,0,6.52121066600,0.00000864100,-0.00000864100,0,0.0682000000,,,0,3.35000000,1.07000000,-0.44000000,0,0.29886698,0.09545901,-0.03925417,0,11.20000000,,,0,0.03520000,,,0,M-R relationship,0.000000,,,0,258.0590,16.5230,-15.3910,0,932.00,,,0,0,,5971.00,125.14,-171.10,0,1.140000,0.351000,-0.145000,0,1.090000,0.086000,-0.077000,0,0.0600,0.1430,-0.1550,0,[Fe/H],4.360000,0.098000,-0.206000,0,19h28m52.87s,292.2203009,+44d41m59.96s,44.6999902,1065.82000000,28.09000000,-26.70000000,14.9600000,0.0690000,-0.0690000,13.2810000,0.0380000,-0.0380000,14.8041000,0.0003860,-0.0003860
Kepler-61 b,Kepler-61,1,1,Transit,2013,Kepler,0,59.87756000000,0.00020000000,-0.00020000000,0,0.2486100000,0.0096400000,-0.0096400000,0,2.15000000,0.13000000,-0.13000000,0,0.19200000,0.01200000,-0.01200000,0,5.27000000,,,0,0.01660000,,,0,M-R relationship,0.250000,,,1,1.6900,0.1740,-0.1600,0,273.00,13.00,-13.00,0,0,K7 V,4017.00,68.00,-150.00,0,0.620000,0.020000,-0.050000,0,0.635000,0.037000,-0.037000,0,0.0300,0.1400,-0.1400,0,[Fe/H],4.670000,0.017000,-0.018000,0,19h41m13.08s,295.3044942,+42d28m31.15s,42.4753193,335.07900000,5.00000000,-4.85800000,15.2770000,0.0690000,-0.0690000,12.2720000,0.0190000,-0.0190000,15.0426000,0.0013050,-0.0013050
Kepler-610 b,Kepler-610,1,2,Transit,2016,Kepler,0,6.99692655400,0.00000558600,-0.00000558600,0,0.0719000000,,,0,4.19000000,1.16000000,-0.45000000,0,0.37380676,0.10348827,-0.04014631,0,16.30000000,,,0,0.05140000,,,0,M-R relationship,0.000000,,,0,139.0720,8.4200,-7.9120,0,888.00,,,0,0,,5943.00,91.96,-127.26,0,1.130000,0.312000,-0.120000,0,1.100000,0.087000,-0.066000,0,0.1200,0.1480,-0.1430,0,[Fe/H],4.370000,0.085000,-0.186000,0,19h32m41.12s,293.1713241,+45d03m56.14s,45.0655934,845.82400000,16.77000000,-16.14200000,14.8160000,0.2290000,-0.2290000,13.2670000,0.0480000,-0.0480000,14.7698000,0.0004360,-0.0004360
Kepler-610 c,Kepler-610,1,2,Transit,2016,Kepler,0,151.86392000000,0.00111800000,-0.00111800000,0,0.5594000000,,,0,3.30000000,0.84000000,-0.37000000,0,0.29440628,0.07493978,-0.03300919,0,10.90000000,,,0,0.03430000,,,0,M-R relationship,0.000000,,,0,2.2970,0.1390,-0.1310,0,318.00,,,0,0,,5943.00,91.96,-127.26,0,1.130000,0.312000,-0.120000,0,1.100000,0.087000,-0.066000,0,0.1200,0.1480,-0.1430,0,[Fe/H],4.370000,0.085000,-0.186000,0,19h32m41.12s,293.1713241,+45d03m56.14s,45.0655934,845.82400000,16.77000000,-16.14200000,14.8160000,0.2290000,-0.2290000,13.2670000,0.0480000,-0.0480000,14.7698000,0.0004360,-0.0004360
Kepler-611 b,Kepler-611,1,1,Transit,2016,Kepler,0,2.43703330200,0.00000502500,-0.00000502500,0,0.0351000000,,,0,1.65000000,0.51000000,-0.15000000,0,0.14720314,0.04549915,-0.01338210,0,3.36000000,,,0,0.01060000,,,0,M-R relationship,0.000000,,,0,1825.3010,113.4910,-105.7520,0,1513.00,,,0,0,,5761.00,64.93,-69.42,0,1.010000,0.243000,-0.086000,0,1.010000,0.051000,-0.053000,0,0.0600,0.1550,-0.1650,0,[Fe/H],4.430000,0.069000,-0.175000,0,19h04m01.18s,286.0049121,+45d28m49.10s,45.4803043,1395.56000000,39.44000000,-37.36000000,14.7340000,0.0800000,-0.0800000,13.0350000,0.0270000,-0.0270000,14.5717000,0.0003400,-0.0003400
Kepler-612 b,Kepler-612,1,1,Transit,2016,Kepler,0,3.72215641300,0.00000376300,-0.00000376300,0,0.0452000000,,,0,2.84000000,0.66000000,-0.27000000,0,0.25336783,0.05888126,-0.02408779,0,8.45000000,,,0,0.02660000,,,0,M-R relationship,0.000000,,,0,997.0890,77.4160,-70.5610,0,1046.00,,,0,0,,5693.00,92.70,-129.13,0,0.960000,0.170000,-0.077000,0,0.980000,0.048000,-0.054000,0,0.0400,0.1370,-0.1550,0,[Fe/H],4.460000,0.061000,-0.141000,0,19h25m25.11s,291.3546278,+45d44m52.28s,45.7478551,1445.53000000,51.77000000,-48.37000000,15.1910000,0.1370000,-0.1370000,13.2640000,0.0290000,-0.0290000,14.9103000,0.0003330,-0.0003330
Kepler-613 b,Kepler-613,1,1,Transit,2016,Kepler,0,15.77979614000,0.00004258000,-0.00004258000,0,0.1232000000,,,0,2.29000000,0.40000000,-0.17000000,0,0.20430012,0.03568561,-0.01516638,0,5.86000000,,,0,0.01840000,,,0,M-R relationship,0.000000,,,0,66.2690,3.0220,-2.8740,0,713.00,,,0,0,,5723.00,68.68,-67.42,0,0.960000,0.165000,-0.071000,0,0.980000,0.047000,-0.053000,0,-0.0100,0.1390,-0.1830,0,[Fe/H],4.470000,0.054000,-0.140000,0,18h51m08.84s,282.7868415,+46d14m41.94s,46.2449846,861.49400000,13.65400000,-13.24200000,14.7950000,0.1490000,-0.1490000,13.0670000,0.0350000,-0.0350000,14.5892000,0.0002570,-0.0002570
Kepler-614 b,Kepler-614,1,1,Transit,2016,Kepler,0,14.03491514000,0.00002597000,-0.00002597000,0,0.1027000000,,,0,2.39000000,0.20000000,-0.17000000,0,0.21322152,0.01784280,-0.01516638,0,6.30000000,,,0,0.01980000,,,0,M-R relationship,0.000000,,,0,37.2000,1.1670,-1.1260,0,641.00,,,0,0,,5268.00,186.36,-125.95,0,0.810000,0.067000,-0.050000,0,0.850000,0.051000,-0.054000,0,-0.0700,0.1500,-0.1690,0,[Fe/H],4.550000,0.038000,-0.067000,0,19h53m32.37s,298.3848866,+46d16m33.55s,46.2759867,527.99500000,5.88050000,-5.88050000,14.8100000,0.0690000,-0.0690000,12.6620000,0.0230000,-0.0230000,14.5441000,0.0002810,-0.0002810
Kepler-615 b,Kepler-615,1,1,Transit,2016,Kepler,0,10.35584657000,0.00001854000,-0.00001854000,0,0.0850000000,,,0,1.74000000,0.09000000,-0.10000000,0,0.15523240,0.00802926,-0.00892140,0,3.68000000,,,0,0.01160000,,,0,M-R relationship,0.000000,,,0,19.1800,5.4700,-4.4800,0,620.00,,,0,0,,4655.00,41.24,-43.29,0,0.690000,0.026000,-0.038000,0,0.730000,0.035000,-0.045000,0,-0.0700,0.1640,-0.1640,0,[Fe/H],4.620000,0.024000,-0.027000,0,18h49m48.17s,282.4506927,+46d19m16.92s,46.3213671,330.00000000,14.56500000,-19.99400000,14.6230000,0.1260000,-0.1260000,11.9660000,0.0110000,-0.0110000,14.3489000,0.0014510,-0.0014510
Kepler-616 b,Kepler-616,1,3,Transit,2016,Kepler,0,9.99761851000,0.00002138000,-0.00002138000,0,0.0927000000,,,0,2.43000000,0.33000000,-0.20000000,0,0.21679008,0.02944063,-0.01784280,0,6.48000000,,,0,0.02040000,,,0,M-R relationship,0.000000,,,0,129.1800,120.1300,-38.4300,0,860.00,,,0,0,,5753.00,133.18,-101.52,0,0.970000,0.132000,-0.076000,0,0.980000,0.058000,-0.054000,0,-0.0200,0.1390,-0.1620,0,[Fe/H],4.460000,0.058000,-0.112000,0,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.77500000,24.05050000,-24.05050000,15.0210000,0.0580000,-0.0580000,13.4480000,0.0440000,-0.0440000,14.9475000,0.0004260,-0.0004260
Kepler-616 c,Kepler-616,1,3,Transit,2016,Kepler,0,90.41135560000,0.00045220000,-0.00045220000,0,0.4024000000,,,0,3.41000000,0.57000000,-0.30000000,0,0.30421982,0.05085199,-0.02676421,0,11.50000000,,,0,0.03630000,,,0,M-R relationship,0.000000,,,0,6.8600,6.3700,-2.0400,0,413.00,,,0,0,,5753.00,133.18,-101.52,0,0.970000,0.132000,-0.076000,0,0.980000,0.058000,-0.054000,0,-0.0200,0.1390,-0.1620,0,[Fe/H],4.460000,0.058000,-0.112000,0,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.77500000,24.05050000,-24.05050000,15.0210000,0.0580000,-0.0580000,13.4480000,0.0440000,-0.0440000,14.9475000,0.0004260,-0.0004260
Kepler-616 d,Kepler-616,1,3,Transit,2021,Kepler,0,51.06740189000,,,0,0.2749000000,,,0,2.65300000,,,0,0.23668521,,,0,7.52000000,,,0,0.02370000,,,0,M-R relationship,0.000000,,,0,14.6900,13.6600,-4.3700,0,499.00,,,0,0,,6004.00,181.00,-199.00,0,0.977000,0.302000,-0.101000,0,1.061000,0.134000,-0.134000,0,-0.0200,0.2500,-0.3000,0,[Fe/H],4.484000,0.052000,-0.208000,0,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.77500000,24.05050000,-24.05050000,15.0210000,0.0580000,-0.0580000,13.4480000,0.0440000,-0.0440000,14.9475000,0.0004260,-0.0004260
Kepler-617 b,Kepler-617,1,1,Transit,2016,Kepler,0,1.68269614800,0.00000111200,-0.00000111200,0,0.0219000000,,,0,1.32000000,0.07000000,-0.07000000,0,0.11776251,0.00624498,-0.00624498,0,2.30000000,,,0,0.00724000,,,0,M-R relationship,0.000000,,,0,100.2950,10.2460,-9.4040,0,750.00,,,0,0,M1 V,3712.00,33.92,-33.35,0,0.480000,0.024000,-0.026000,0,0.510000,0.024000,-0.028000,0,-0.0700,0.0770,-0.0820,0,[Fe/H],4.770000,0.024000,-0.022000,0,18h54m57.77s,283.7407247,+47d30m58.05s,47.5161237,173.35400000,0.95000000,-0.95000000,15.5490000,0.1140000,-0.1140000,11.5730000,0.0230000,-0.0230000,14.8277000,0.0007280,-0.0007280
Kepler-618 b,Kepler-618,1,1,Transit,2016,Kepler,0,3.59576964500,0.00000882000,-0.00000882000,0,0.0449000000,0.0004500000,-0.0004500000,0,2.60000000,0.78000000,-0.41000000,0,0.23195646,0.06958694,-0.03657775,0,7.27000000,,,0,0.02290000,,,0,M-R relationship,0.000000,,,0,677.5690,43.7500,-40.7140,0,1296.00,,,0,0,,5860.00,67.09,-79.66,0,1.080000,0.325000,-0.113000,0,1.050000,0.070000,-0.054000,0,0.0800,0.1540,-0.1470,0,[Fe/H],4.390000,0.088000,-0.206000,0,19h04m59.96s,286.2498525,+48d03m39.33s,48.0609256,1221.96000000,32.13000000,-32.13000000,15.0870000,0.1830000,-0.1830000,13.3350000,0.0370000,-0.0370000,14.8038000,0.0003590,-0.0003590
Kepler-619 b,Kepler-619,1,3,Transit,2016,Kepler,0,5.40427219700,0.00000555000,-0.00000555000,0,0.0601400000,0.0003600000,-0.0003600000,0,3.16000000,0.65000000,-0.31000000,0,0.28191632,0.05798912,-0.02765635,0,10.10000000,,,0,0.03190000,,,0,M-R relationship,0.000000,,,0,224.1460,11.4260,-10.7980,0,1073.00,,,0,0,,5980.00,106.44,-113.14,0,1.110000,0.226000,-0.108000,0,1.090000,0.072000,-0.061000,0,0.0500,0.1360,-0.1460,0,[Fe/H],4.380000,0.076000,-0.147000,0,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.67800000,16.38150000,-16.38150000,14.8400000,0.0460000,-0.0460000,13.2910000,0.0370000,-0.0370000,14.6704000,0.0004510,-0.0004510
Kepler-619 c,Kepler-619,1,3,Transit,2016,Kepler,0,1.20846502600,0.00000167400,-0.00000167400,0,0.0221600000,0.0001300000,-0.0001300000,0,1.69000000,0.39000000,-0.17000000,0,0.15077170,0.03479347,-0.01516638,0,3.50000000,,,0,0.01100000,,,0,M-R relationship,0.000000,,,0,1652.9070,84.2610,-79.6270,0,1767.00,,,0,0,,5980.00,106.44,-113.14,0,1.110000,0.226000,-0.108000,0,1.090000,0.072000,-0.061000,0,0.0500,0.1360,-0.1460,0,[Fe/H],4.380000,0.076000,-0.147000,0,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.67800000,16.38150000,-16.38150000,14.8400000,0.0460000,-0.0460000,13.2910000,0.0370000,-0.0370000,14.6704000,0.0004510,-0.0004510
Kepler-619 d,Kepler-619,1,3,Transit,2023,Kepler,0,11.67894236000,0.00002452000,-0.00002452000,0,0.1021000000,,,0,4.17000000,1.31000000,-0.44000000,0,0.37202312,0.11687057,-0.03925424,0,16.20000000,,,0,0.05100000,,,0,M-R relationship,0.000000,,,0,112.0700,103.8000,-32.9000,0,830.00,,,0,0,,6122.00,169.00,-190.00,0,0.964000,0.303000,-0.101000,0,1.041000,0.139000,-0.139000,0,-0.1800,0.2500,-0.3500,0,[Fe/H],4.487000,0.052000,-0.208000,0,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.67800000,16.38150000,-16.38150000,14.8400000,0.0460000,-0.0460000,13.2910000,0.0370000,-0.0370000,14.6704000,0.0004510,-0.0004510
Kepler-62 b,Kepler-62,1,5,Transit,2013,Kepler,0,5.71493200000,0.00000900000,-0.00000900000,0,0.0553000000,0.0005000000,-0.0005000000,0,1.31000000,0.04000000,-0.04000000,0,0.11700000,0.00400000,-0.00400000,0,9.00000000,,,1,0.03000000,,,1,Mass,0.000000,,,0,80.3260,1.6920,-1.6640,0,750.00,41.00,-41.00,0,0,K2 V,4925.00,70.00,-70.00,0,0.640000,0.020000,-0.020000,0,0.690000,0.020000,-0.020000,0,-0.3700,0.0400,-0.0400,0,[Fe/H],4.680000,0.040000,-0.040000,0,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.87400000,1.21900000,-1.21900000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
Kepler-62 c,Kepler-62,1,5,Transit,2013,Kepler,0,12.44170000000,0.00010000000,-0.00010000000,0,0.0929000000,0.0009000000,-0.0009000000,0,0.54000000,0.03000000,-0.03000000,0,0.04800000,0.00300000,-0.00300000,0,4.00000000,,,1,0.01300000,,,1,Mass,0.000000,,,0,28.4890,0.6000,-0.5900,0,578.00,31.00,-31.00,0,0,K2 V,4925.00,70.00,-70.00,0,0.640000,0.020000,-0.020000,0,0.690000,0.020000,-0.020000,0,-0.3700,0.0400,-0.0400,0,[Fe/H],4.680000,0.040000,-0.040000,0,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.87400000,1.21900000,-1.21900000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
Kepler-62 d,Kepler-62,1,5,Transit,2013,Kepler,0,18.16406000000,0.00002000000,-0.00002000000,0,0.1200000000,0.0010000000,-0.0010000000,0,1.95000000,0.07000000,-0.07000000,0,0.17400000,0.00600000,-0.00600000,0,14.00000000,,,1,0.04400000,,,1,Mass,0.000000,,,0,17.2100,0.3630,-0.3560,0,510.00,28.00,-28.00,0,0,K2 V,4925.00,70.00,-70.00,0,0.640000,0.020000,-0.020000,0,0.690000,0.020000,-0.020000,0,-0.3700,0.0400,-0.0400,0,[Fe/H],4.680000,0.040000,-0.040000,0,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.87400000,1.21900000,-1.21900000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
Kepler-62 e,Kepler-62,1,5,Transit,2013,Kepler,0,122.38740000000,0.00080000000,-0.00080000000,0,0.4270000000,0.0040000000,-0.0040000000,0,1.61000000,0.05000000,-0.05000000,0,0.14400000,0.00400000,-0.00400000,0,36.00000000,,,1,0.11300000,,,1,Mass,0.000000,,,0,1.3520,0.0280,-0.0280,0,270.00,15.00,-15.00,0,0,K2 V,4925.00,70.00,-70.00,0,0.640000,0.020000,-0.020000,0,0.690000,0.020000,-0.020000,0,-0.3700,0.0400,-0.0400,0,[Fe/H],4.680000,0.040000,-0.040000,0,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.87400000,1.21900000,-1.21900000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
Kepler-62 f,Kepler-62,1,5,Transit,2013,Kepler,0,267.29100000000,0.00500000000,-0.00500000000,0,0.7180000000,0.0070000000,-0.0070000000,0,1.41000000,0.07000000,-0.07000000,0,0.12600000,0.00600000,-0.00600000,0,35.00000000,,,1,0.11000000,,,1,Mass,0.000000,,,0,0.5000,0.0000,0.0000,0,208.00,11.00,-11.00,0,0,K2 V,4925.00,70.00,-70.00,0,0.640000,0.020000,-0.020000,0,0.690000,0.020000,-0.020000,0,-0.3700,0.0400,-0.0400,0,[Fe/H],4.680000,0.040000,-0.040000,0,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.87400000,1.21900000,-1.21900000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
Kepler-620 b,Kepler-620,1,1,Transit,2016,Kepler,0,12.91375431000,0.00004951000,-0.00004951000,0,0.1053000000,,,0,3.32000000,1.22000000,-0.70000000,0,0.29619056,0.10884111,-0.06244982,0,11.00000000,,,0,0.03460000,,,0,M-R relationship,0.000000,,,0,219.0510,17.6950,-16.1360,0,849.00,,,0,0,,6155.00,120.88,-147.72,0,1.220000,0.450000,-0.157000,0,1.150000,0.150000,-0.082000,0,0.0300,0.1410,-0.1570,0,[Fe/H],4.330000,0.097000,-0.221000,0,19h24m38.25s,291.1593939,+51d20m05.36s,51.3348228,1355.28000000,46.28000000,-46.28000000,14.8440000,0.0240000,-0.0240000,13.2840000,0.0400000,-0.0400000,14.6381000,0.0003620,-0.0003620
Kepler-621 b,Kepler-621,1,1,Transit,2016,Kepler,0,2.62811374600,0.00000177200,-0.00000177200,0,0.0310000000,,,0,2.30000000,0.07000000,-0.19000000,0,0.20519226,0.00624498,-0.01695066,0,5.90000000,,,0,0.01860000,,,0,M-R relationship,0.000000,,,0,69.5600,48.7000,-32.1600,0,737.00,,,0,0,,4521.00,73.87,-51.47,0,0.680000,0.020000,-0.024000,0,0.720000,0.024000,-0.028000,0,-0.0200,0.1110,-0.1020,0,[Fe/H],4.630000,0.015000,-0.023000,0,19h23m42.54s,290.9272450,+39d54m50.82s,39.9141166,389.00000000,14.23900000,-15.58000000,15.2200000,0.0690000,-0.0690000,12.4070000,0.0240000,-0.0240000,14.8956000,0.0007010,-0.0007010
Kepler-622 b,Kepler-622,1,1,Transit,2016,Kepler,0,14.28226676000,0.00002663000,-0.00002663000,0,0.0978000000,,,0,2.13000000,0.28000000,-0.16000000,0,0.19002587,0.02497993,-0.01427424,0,5.18000000,,,0,0.01630000,,,0,M-R relationship,0.000000,,,0,12.4860,0.2730,-0.2690,0,446.00,,,0,0,,4201.00,46.67,-36.96,0,0.610000,0.021000,-0.021000,0,0.640000,0.027000,-0.025000,0,-0.0900,0.0950,-0.0920,0,[Fe/H],4.670000,0.016000,-0.016000,0,18h57m54.83s,284.4784454,+40d55m59.42s,40.9331723,284.76100000,1.67600000,-1.65600000,15.0520000,0.1370000,-0.1370000,11.9090000,0.0200000,-0.0200000,14.6521000,0.0003150,-0.0003150
Kepler-623 b,Kepler-623,1,1,Transit,2016,Kepler,0,9.07097734000,0.00001283000,-0.00001283000,0,0.0854000000,,,0,3.01000000,0.34000000,-0.21000000,0,0.26853421,0.03033277,-0.01873495,0,9.32000000,,,0,0.02930000,,,0,M-R relationship,0.000000,,,0,77.0980,3.9710,-3.7480,0,825.00,,,0,0,,5443.00,103.28,-85.59,0,0.860000,0.096000,-0.057000,0,0.900000,0.042000,-0.049000,0,-0.0300,0.1500,-0.1750,0,[Fe/H],4.530000,0.045000,-0.101000,0,19h47m56.81s,296.9867284,+47d28m38.47s,47.4773531,737.70200000,15.07900000,-14.49700000,15.0280000,0.1490000,-0.1490000,13.2110000,0.0330000,-0.0330000,14.9634000,0.0003880,-0.0003880
Kepler-624 b,Kepler-624,1,1,Transit,2016,Kepler,0,14.58649607000,0.00002876000,-0.00002876000,0,0.1163800000,0.0011000000,-0.0011000000,0,2.31000000,0.33000000,-0.24000000,0,0.20608440,0.02944063,-0.02141137,0,5.95000000,,,0,0.01870000,,,0,M-R relationship,0.000000,,,0,130.7570,4.9550,-4.7500,0,852.00,,,0,0,,6117.00,70.67,-63.28,0,1.180000,0.167000,-0.113000,0,1.100000,0.054000,-0.056000,0,-0.0600,0.1040,-0.1140,0,[Fe/H],4.330000,0.082000,-0.105000,0,19h40m46.41s,295.1933631,+39d32m22.90s,39.5396946,748.18800000,11.84250000,-11.84250000,13.6370000,0.1260000,-0.1260000,12.2050000,0.0210000,-0.0210000,13.4569000,0.0002020,-0.0002020
